uniq_id	city	state	zip
769	Guaynabo	Puerto Rico	725
770	Carolina	Puerto Rico	716
771	Carolina	Puerto Rico	725
772	Trujillo Alto	Puerto Rico	725
773	Mayagüez	Puerto Rico	959
774	Mayagüez	Puerto Rico	983
775	San Juan	Puerto Rico	680
776	Mayagüez	Puerto Rico	976
777	Ponce	Puerto Rico	612
778	Caguas	Puerto Rico	680
779	Toa Baja	Puerto Rico	969
780	Trujillo Alto	Puerto Rico	976
781	Arecibo	Puerto Rico	725
782	Toa Baja	Puerto Rico	969
783	Mayagüez	Puerto Rico	949
784	Bayamón	Puerto Rico	969
785	Toa Baja	Puerto Rico	969
786	Carolina	Puerto Rico	725
787	Carolina	Puerto Rico	901
788	Ponce	Puerto Rico	969
789	Trujillo Alto	Puerto Rico	901
790	Caguas	Puerto Rico	949
791	Bayamón	Puerto Rico	901
792	Carolina	Puerto Rico	959
793	Carolina	Puerto Rico	969
794	Arecibo	Puerto Rico	976
795	Arecibo	Puerto Rico	716
796	Guaynabo	Puerto Rico	716
797	Caguas	Puerto Rico	612
798	Ponce	Puerto Rico	716
799	Toa Baja	Puerto Rico	959
800	Mayagüez	Puerto Rico	612
801	Trujillo Alto	Puerto Rico	901
802	Guaynabo	Puerto Rico	976
803	Trujillo Alto	Puerto Rico	680
804	Guaynabo	Puerto Rico	725
805	Bayamón	Puerto Rico	983
806	Guaynabo	Puerto Rico	612
807	Carolina	Puerto Rico	983
808	Ponce	Puerto Rico	612
809	Mayagüez	Puerto Rico	976
810	Caguas	Puerto Rico	949
811	Guaynabo	Puerto Rico	612
812	Caguas	Puerto Rico	725
813	Toa Baja	Puerto Rico	680
814	Trujillo Alto	Puerto Rico	725
815	Carolina	Puerto Rico	725
816	Bayamón	Puerto Rico	949
817	Ponce	Puerto Rico	680
818	Mayagüez	Puerto Rico	976
819	Bayamón	Puerto Rico	901
820	San Juan	Puerto Rico	983
821	Ponce	Puerto Rico	716
822	Ponce	Puerto Rico	949
823	Bayamón	Puerto Rico	680
824	Arecibo	Puerto Rico	612
825	Carolina	Puerto Rico	969
826	Trujillo Alto	Puerto Rico	983
827	Bayamón	Puerto Rico	680
828	San Juan	Puerto Rico	680
829	Arecibo	Puerto Rico	716
830	San Juan	Puerto Rico	983
831	Trujillo Alto	Puerto Rico	976
832	Carolina	Puerto Rico	976
833	Caguas	Puerto Rico	949
834	Arecibo	Puerto Rico	976
835	Mayagüez	Puerto Rico	983
836	Toa Baja	Puerto Rico	725
837	Trujillo Alto	Puerto Rico	725
838	Bayamón	Puerto Rico	983
839	Guaynabo	Puerto Rico	969
840	San Juan	Puerto Rico	976
841	Arecibo	Puerto Rico	983
842	Ponce	Puerto Rico	680
843	Arecibo	Puerto Rico	612
844	Ponce	Puerto Rico	969
845	Carolina	Puerto Rico	976
846	Bayamón	Puerto Rico	901
847	San Juan	Puerto Rico	901
848	Trujillo Alto	Puerto Rico	983
849	Carolina	Puerto Rico	725
850	Trujillo Alto	Puerto Rico	949
851	San Juan	Puerto Rico	680
852	Guaynabo	Puerto Rico	612
853	Caguas	Puerto Rico	949
854	Carolina	Puerto Rico	976
855	Guaynabo	Puerto Rico	612
856	Toa Baja	Puerto Rico	983
857	San Juan	Puerto Rico	725
858	Ponce	Puerto Rico	976
859	Guaynabo	Puerto Rico	725
860	San Juan	Puerto Rico	680
861	Arecibo	Puerto Rico	680
862	Ponce	Puerto Rico	680
863	Mayagüez	Puerto Rico	976
864	Toa Baja	Puerto Rico	716
865	San Juan	Puerto Rico	959
866	San Juan	Puerto Rico	983
867	Trujillo Alto	Puerto Rico	976
868	Carolina	Puerto Rico	959
869	Mayagüez	Puerto Rico	680
870	Ponce	Puerto Rico	969
871	Arecibo	Puerto Rico	983
872	Arecibo	Puerto Rico	983
873	Carolina	Puerto Rico	983
874	Ponce	Puerto Rico	725
875	Ponce	Puerto Rico	901
876	Bayamón	Puerto Rico	901
877	San Juan	Puerto Rico	612
878	Arecibo	Puerto Rico	959
879	Caguas	Puerto Rico	680
880	Carolina	Puerto Rico	949
881	Mayagüez	Puerto Rico	901
882	San Juan	Puerto Rico	716
883	Guaynabo	Puerto Rico	901
884	Ponce	Puerto Rico	716
885	Toa Baja	Puerto Rico	983
886	Arecibo	Puerto Rico	949
887	Carolina	Puerto Rico	716
888	Ponce	Puerto Rico	983
889	Caguas	Puerto Rico	969
890	Carolina	Puerto Rico	976
891	Guaynabo	Puerto Rico	983
892	Carolina	Puerto Rico	969
893	Carolina	Puerto Rico	612
894	Ponce	Puerto Rico	680
895	Toa Baja	Puerto Rico	725
896	Toa Baja	Puerto Rico	716
897	Ponce	Puerto Rico	901
898	Trujillo Alto	Puerto Rico	612
899	Arecibo	Puerto Rico	959
900	Trujillo Alto	Puerto Rico	949
901	Mayagüez	Puerto Rico	949
902	Carolina	Puerto Rico	983
903	Caguas	Puerto Rico	983
904	Caguas	Puerto Rico	959
905	Carolina	Puerto Rico	680
906	Caguas	Puerto Rico	983
907	Ponce	Puerto Rico	716
908	Bayamón	Puerto Rico	716
909	Mayagüez	Puerto Rico	976
910	Arecibo	Puerto Rico	949
911	Arecibo	Puerto Rico	716
912	Bayamón	Puerto Rico	949
913	Trujillo Alto	Puerto Rico	716
914	Trujillo Alto	Puerto Rico	983
915	Guaynabo	Puerto Rico	949
916	San Juan	Puerto Rico	901
917	Mayagüez	Puerto Rico	976
918	Bayamón	Puerto Rico	680
919	Guaynabo	Puerto Rico	612
920	Toa Baja	Puerto Rico	725
921	Trujillo Alto	Puerto Rico	983
922	Trujillo Alto	Puerto Rico	680
923	Trujillo Alto	Puerto Rico	969
924	Caguas	Puerto Rico	725
925	Guaynabo	Puerto Rico	612
926	Arecibo	Puerto Rico	716
927	Bayamón	Puerto Rico	680
928	Arecibo	Puerto Rico	969
929	San Juan	Puerto Rico	969
930	Mayagüez	Puerto Rico	725
931	Arecibo	Puerto Rico	983
932	Guaynabo	Puerto Rico	959
933	Toa Baja	Puerto Rico	680
934	Caguas	Puerto Rico	612
935	Toa Baja	Puerto Rico	901
936	Trujillo Alto	Puerto Rico	680
937	San Juan	Puerto Rico	612
938	Trujillo Alto	Puerto Rico	680
939	Mayagüez	Puerto Rico	680
940	Carolina	Puerto Rico	612
941	Mayagüez	Puerto Rico	983
942	Guaynabo	Puerto Rico	725
943	Carolina	Puerto Rico	725
944	Arecibo	Puerto Rico	976
945	Trujillo Alto	Puerto Rico	680
946	Toa Baja	Puerto Rico	959
947	Ponce	Puerto Rico	949
948	San Juan	Puerto Rico	959
949	Arecibo	Puerto Rico	959
950	San Juan	Puerto Rico	680
951	Mayagüez	Puerto Rico	949
952	San Juan	Puerto Rico	983
953	Mayagüez	Puerto Rico	680
954	Mayagüez	Puerto Rico	901
955	Carolina	Puerto Rico	976
956	Trujillo Alto	Puerto Rico	680
957	San Juan	Puerto Rico	976
958	Carolina	Puerto Rico	612
959	Mayagüez	Puerto Rico	983
960	Guaynabo	Puerto Rico	612
961	Arecibo	Puerto Rico	680
962	Guaynabo	Puerto Rico	976
963	Carolina	Puerto Rico	725
964	Trujillo Alto	Puerto Rico	949
965	Trujillo Alto	Puerto Rico	976
966	San Juan	Puerto Rico	969
967	Carolina	Puerto Rico	976
968	Bayamón	Puerto Rico	969
969	Bayamón	Puerto Rico	680
970	Bayamón	Puerto Rico	969
971	Arecibo	Puerto Rico	901
972	Arecibo	Puerto Rico	969
973	Mayagüez	Puerto Rico	969
974	Guaynabo	Puerto Rico	725
975	Guaynabo	Puerto Rico	725
976	Toa Baja	Puerto Rico	725
977	Toa Baja	Puerto Rico	983
978	Mayagüez	Puerto Rico	959
979	Mayagüez	Puerto Rico	959
980	Carolina	Puerto Rico	680
981	Carolina	Puerto Rico	976
982	Carolina	Puerto Rico	725
983	Toa Baja	Puerto Rico	680
984	Caguas	Puerto Rico	969
985	Carolina	Puerto Rico	976
986	Carolina	Puerto Rico	959
987	Arecibo	Puerto Rico	959
988	Carolina	Puerto Rico	612
989	Carolina	Puerto Rico	716
990	Caguas	Puerto Rico	959
991	Toa Baja	Puerto Rico	969
992	Caguas	Puerto Rico	725
993	Arecibo	Puerto Rico	969
994	Arecibo	Puerto Rico	969
995	San Juan	Puerto Rico	976
996	San Juan	Puerto Rico	716
997	Caguas	Puerto Rico	976
998	Trujillo Alto	Puerto Rico	725
999	Mayagüez	Puerto Rico	725
1000	Bayamón	Puerto Rico	976
1001	Carolina	Puerto Rico	969
1002	Carolina	Puerto Rico	969
1003	San Juan	Puerto Rico	969
1004	Mayagüez	Puerto Rico	901
1005	Trujillo Alto	Puerto Rico	725
1006	Ponce	Puerto Rico	983
1007	Trujillo Alto	Puerto Rico	716
1008	Caguas	Puerto Rico	612
1009	Trujillo Alto	Puerto Rico	612
1010	Toa Baja	Puerto Rico	983
1011	Toa Baja	Puerto Rico	612
1012	San Juan	Puerto Rico	725
1013	Arecibo	Puerto Rico	969
1014	Toa Baja	Puerto Rico	959
1015	Caguas	Puerto Rico	612
1016	Bayamón	Puerto Rico	716
1017	Bayamón	Puerto Rico	983
1018	Toa Baja	Puerto Rico	612
1019	Mayagüez	Puerto Rico	949
1020	Caguas	Puerto Rico	716
1021	San Juan	Puerto Rico	725
1022	Guaynabo	Puerto Rico	680
1023	Bayamón	Puerto Rico	983
1024	Ponce	Puerto Rico	612
1025	Carolina	Puerto Rico	725
1026	San Juan	Puerto Rico	716
1027	Guaynabo	Puerto Rico	901
1028	Ponce	Puerto Rico	983
1029	Arecibo	Puerto Rico	976
1030	Guaynabo	Puerto Rico	976
1031	Mayagüez	Puerto Rico	983
1032	Caguas	Puerto Rico	969
1033	Ponce	Puerto Rico	612
1034	Caguas	Puerto Rico	901
1035	Mayagüez	Puerto Rico	901
1036	Arecibo	Puerto Rico	949
1037	Caguas	Puerto Rico	983
1038	Guaynabo	Puerto Rico	983
1039	Carolina	Puerto Rico	949
1040	Ponce	Puerto Rico	983
1041	San Juan	Puerto Rico	969
1042	Carolina	Puerto Rico	680
1043	Bayamón	Puerto Rico	959
1044	Guaynabo	Puerto Rico	725
1045	Toa Baja	Puerto Rico	716
1046	Mayagüez	Puerto Rico	901
1047	Ponce	Puerto Rico	612
1048	Mayagüez	Puerto Rico	976
1049	Carolina	Puerto Rico	949
1050	Trujillo Alto	Puerto Rico	959
1051	Ponce	Puerto Rico	983
1052	Guaynabo	Puerto Rico	949
1053	Trujillo Alto	Puerto Rico	949
1054	Arecibo	Puerto Rico	612
1055	Arecibo	Puerto Rico	612
1056	San Juan	Puerto Rico	949
1057	Mayagüez	Puerto Rico	983
1058	Mayagüez	Puerto Rico	901
1059	Arecibo	Puerto Rico	976
1060	Bayamón	Puerto Rico	680
1061	Mayagüez	Puerto Rico	725
1062	Caguas	Puerto Rico	983
1063	Trujillo Alto	Puerto Rico	959
1064	San Juan	Puerto Rico	959
1065	San Juan	Puerto Rico	716
1066	Caguas	Puerto Rico	969
1067	San Juan	Puerto Rico	680
1068	Bayamón	Puerto Rico	969
1069	Bayamón	Puerto Rico	949
1070	Carolina	Puerto Rico	976
1071	Toa Baja	Puerto Rico	969
1072	Toa Baja	Puerto Rico	959
1073	Guaynabo	Puerto Rico	612
1074	Carolina	Puerto Rico	612
1075	Caguas	Puerto Rico	716
1076	Trujillo Alto	Puerto Rico	901
1077	Mayagüez	Puerto Rico	680
1078	Mayagüez	Puerto Rico	976
1079	Carolina	Puerto Rico	976
1080	Mayagüez	Puerto Rico	976
1081	Mayagüez	Puerto Rico	949
1082	Arecibo	Puerto Rico	976
1083	Trujillo Alto	Puerto Rico	976
1084	Ponce	Puerto Rico	612
1085	Guaynabo	Puerto Rico	969
1086	San Juan	Puerto Rico	716
1087	Carolina	Puerto Rico	949
1088	Caguas	Puerto Rico	969
1089	San Juan	Puerto Rico	612
1090	Trujillo Alto	Puerto Rico	901
1091	Mayagüez	Puerto Rico	725
1092	Trujillo Alto	Puerto Rico	725
1093	Ponce	Puerto Rico	680
1094	Trujillo Alto	Puerto Rico	983
1095	Arecibo	Puerto Rico	983
1096	Mayagüez	Puerto Rico	680
1097	Bayamón	Puerto Rico	949
1098	Ponce	Puerto Rico	976
1099	Toa Baja	Puerto Rico	969
1100	Carolina	Puerto Rico	969
1101	Guaynabo	Puerto Rico	983
1102	Toa Baja	Puerto Rico	716
1103	San Juan	Puerto Rico	983
1104	Caguas	Puerto Rico	969
1105	Arecibo	Puerto Rico	901
1106	Carolina	Puerto Rico	725
1107	Guaynabo	Puerto Rico	612
1108	Carolina	Puerto Rico	949
1109	Trujillo Alto	Puerto Rico	983
1110	Arecibo	Puerto Rico	716
1111	Arecibo	Puerto Rico	969
1112	Toa Baja	Puerto Rico	949
1113	Carolina	Puerto Rico	949
1114	Trujillo Alto	Puerto Rico	680
1115	Toa Baja	Puerto Rico	901
1116	Caguas	Puerto Rico	612
1117	Guaynabo	Puerto Rico	901
1118	Bayamón	Puerto Rico	976
1119	Caguas	Puerto Rico	949
1120	San Juan	Puerto Rico	949
1121	Mayagüez	Puerto Rico	680
1122	Toa Baja	Puerto Rico	976
1123	Carolina	Puerto Rico	725
1124	San Juan	Puerto Rico	901
1125	Carolina	Puerto Rico	983
1126	Arecibo	Puerto Rico	959
1127	Caguas	Puerto Rico	949
1128	San Juan	Puerto Rico	901
1129	Bayamón	Puerto Rico	725
1130	Carolina	Puerto Rico	969
1131	Ponce	Puerto Rico	959
1132	Bayamón	Puerto Rico	983
1133	Carolina	Puerto Rico	716
1134	Ponce	Puerto Rico	725
1135	Caguas	Puerto Rico	959
1136	Bayamón	Puerto Rico	976
1137	Caguas	Puerto Rico	959
1138	San Juan	Puerto Rico	680
1139	Mayagüez	Puerto Rico	725
1140	Carolina	Puerto Rico	983
1141	Carolina	Puerto Rico	725
1142	Toa Baja	Puerto Rico	976
1143	Toa Baja	Puerto Rico	725
1144	San Juan	Puerto Rico	983
1145	Guaynabo	Puerto Rico	725
1146	Trujillo Alto	Puerto Rico	612
1147	Guaynabo	Puerto Rico	901
1148	Arecibo	Puerto Rico	612
1149	San Juan	Puerto Rico	716
1150	Arecibo	Puerto Rico	612
1151	Caguas	Puerto Rico	901
1152	Guaynabo	Puerto Rico	983
1153	Caguas	Puerto Rico	949
1154	Carolina	Puerto Rico	983
1155	San Juan	Puerto Rico	716
1156	Ponce	Puerto Rico	969
1157	Bayamón	Puerto Rico	612
1158	Guaynabo	Puerto Rico	949
1159	Arecibo	Puerto Rico	901
1160	Trujillo Alto	Puerto Rico	969
1161	Arecibo	Puerto Rico	612
1162	Trujillo Alto	Puerto Rico	725
1163	Trujillo Alto	Puerto Rico	949
1164	San Juan	Puerto Rico	983
1165	Guaynabo	Puerto Rico	901
1166	Guaynabo	Puerto Rico	983
1167	Guaynabo	Puerto Rico	969
1168	Arecibo	Puerto Rico	969
1169	Toa Baja	Puerto Rico	716
1170	San Juan	Puerto Rico	959
1171	Bayamón	Puerto Rico	976
1172	Arecibo	Puerto Rico	716
1173	Toa Baja	Puerto Rico	969
1174	Carolina	Puerto Rico	976
1175	Arecibo	Puerto Rico	976
1176	Carolina	Puerto Rico	612
1177	Mayagüez	Puerto Rico	959
1178	Caguas	Puerto Rico	680
1179	Bayamón	Puerto Rico	976
1180	San Juan	Puerto Rico	976
1181	Arecibo	Puerto Rico	716
1182	Carolina	Puerto Rico	976
1183	Ponce	Puerto Rico	716
1184	Ponce	Puerto Rico	959
1185	Toa Baja	Puerto Rico	725
1186	San Juan	Puerto Rico	901
1187	Trujillo Alto	Puerto Rico	976
1188	Carolina	Puerto Rico	901
1189	Arecibo	Puerto Rico	725
1190	San Juan	Puerto Rico	612
1191	Bayamón	Puerto Rico	680
1192	Trujillo Alto	Puerto Rico	716
1193	Bayamón	Puerto Rico	983
1194	Bayamón	Puerto Rico	725
1195	Trujillo Alto	Puerto Rico	612
1196	Ponce	Puerto Rico	612
1197	Caguas	Puerto Rico	949
1198	Mayagüez	Puerto Rico	716
1199	Mayagüez	Puerto Rico	901
1200	Trujillo Alto	Puerto Rico	983
1201	Caguas	Puerto Rico	976
1202	Carolina	Puerto Rico	949
1203	Guaynabo	Puerto Rico	976
1204	San Juan	Puerto Rico	976
1205	Ponce	Puerto Rico	901
1206	Toa Baja	Puerto Rico	680
1207	Ponce	Puerto Rico	901
1208	Trujillo Alto	Puerto Rico	725
1209	Carolina	Puerto Rico	949
1210	Arecibo	Puerto Rico	959
1211	Trujillo Alto	Puerto Rico	725
1212	San Juan	Puerto Rico	969
1213	Trujillo Alto	Puerto Rico	949
1214	Carolina	Puerto Rico	680
1215	Mayagüez	Puerto Rico	612
1216	Bayamón	Puerto Rico	612
1217	Mayagüez	Puerto Rico	680
1218	Carolina	Puerto Rico	716
1219	Ponce	Puerto Rico	901
1220	Caguas	Puerto Rico	612
1221	Bayamón	Puerto Rico	612
1222	Guaynabo	Puerto Rico	959
1223	Mayagüez	Puerto Rico	680
1224	San Juan	Puerto Rico	959
1225	Mayagüez	Puerto Rico	716
1226	Mayagüez	Puerto Rico	949
1227	Caguas	Puerto Rico	725
1228	Bayamón	Puerto Rico	680
1229	Toa Baja	Puerto Rico	983
1230	Arecibo	Puerto Rico	976
1231	Ponce	Puerto Rico	959
1232	Mayagüez	Puerto Rico	716
1233	Bayamón	Puerto Rico	959
1234	Guaynabo	Puerto Rico	949
1235	Arecibo	Puerto Rico	969
1236	Bayamón	Puerto Rico	969
1237	Toa Baja	Puerto Rico	969
1238	Toa Baja	Puerto Rico	976
1239	Ponce	Puerto Rico	959
1240	San Juan	Puerto Rico	901
1241	San Juan	Puerto Rico	725
1242	San Juan	Puerto Rico	983
1243	Trujillo Alto	Puerto Rico	983
1244	Toa Baja	Puerto Rico	716
1245	Toa Baja	Puerto Rico	969
1246	Guaynabo	Puerto Rico	976
1247	San Juan	Puerto Rico	901
1248	San Juan	Puerto Rico	959
1249	Guaynabo	Puerto Rico	680
1250	Trujillo Alto	Puerto Rico	612
1251	Toa Baja	Puerto Rico	969
1252	Mayagüez	Puerto Rico	612
1253	Carolina	Puerto Rico	612
1254	San Juan	Puerto Rico	716
1255	Ponce	Puerto Rico	976
1256	Guaynabo	Puerto Rico	716
1257	Toa Baja	Puerto Rico	949
1258	Carolina	Puerto Rico	612
1259	Bayamón	Puerto Rico	680
1260	Mayagüez	Puerto Rico	959
1261	Carolina	Puerto Rico	969
1262	Guaynabo	Puerto Rico	949
1263	San Juan	Puerto Rico	716
1264	Guaynabo	Puerto Rico	716
1265	Caguas	Puerto Rico	725
1266	Toa Baja	Puerto Rico	725
1267	Guaynabo	Puerto Rico	612
1268	Mayagüez	Puerto Rico	716
1269	Caguas	Puerto Rico	976
1270	Arecibo	Puerto Rico	983
1271	Ponce	Puerto Rico	949
1272	Mayagüez	Puerto Rico	725
1273	Toa Baja	Puerto Rico	612
1274	Mayagüez	Puerto Rico	901
1275	Arecibo	Puerto Rico	901
1276	Caguas	Puerto Rico	680
1277	Carolina	Puerto Rico	959
1278	Caguas	Puerto Rico	949
1279	Carolina	Puerto Rico	969
1280	Toa Baja	Puerto Rico	716
1281	Guaynabo	Puerto Rico	959
1282	Trujillo Alto	Puerto Rico	969
1283	San Juan	Puerto Rico	976
1284	Guaynabo	Puerto Rico	983
1285	Guaynabo	Puerto Rico	716
1286	Guaynabo	Puerto Rico	725
1287	Carolina	Puerto Rico	612
1288	San Juan	Puerto Rico	680
1289	Bayamón	Puerto Rico	959
1290	Guaynabo	Puerto Rico	983
1291	Ponce	Puerto Rico	901
1292	San Juan	Puerto Rico	612
1293	Arecibo	Puerto Rico	949
1294	Toa Baja	Puerto Rico	983
1295	Carolina	Puerto Rico	680
1296	Bayamón	Puerto Rico	725
1297	San Juan	Puerto Rico	959
1298	Guaynabo	Puerto Rico	983
1299	Arecibo	Puerto Rico	983
1300	Trujillo Alto	Puerto Rico	716
1301	Ponce	Puerto Rico	612
1302	Arecibo	Puerto Rico	901
1303	Ponce	Puerto Rico	612
1304	Toa Baja	Puerto Rico	949
1305	Trujillo Alto	Puerto Rico	969
1306	Caguas	Puerto Rico	959
1307	Caguas	Puerto Rico	983
1308	Caguas	Puerto Rico	612
1309	Carolina	Puerto Rico	969
1310	Toa Baja	Puerto Rico	901
1311	Caguas	Puerto Rico	901
1312	Guaynabo	Puerto Rico	901
1313	Trujillo Alto	Puerto Rico	716
1314	Mayagüez	Puerto Rico	976
1315	Carolina	Puerto Rico	680
1316	Toa Baja	Puerto Rico	983
1317	Toa Baja	Puerto Rico	725
1318	Trujillo Alto	Puerto Rico	983
1319	Carolina	Puerto Rico	901
1320	Trujillo Alto	Puerto Rico	612
1321	San Juan	Puerto Rico	969
1322	Bayamón	Puerto Rico	716
1323	Caguas	Puerto Rico	680
1324	Bayamón	Puerto Rico	680
1325	Caguas	Puerto Rico	969
1326	San Juan	Puerto Rico	680
1327	Bayamón	Puerto Rico	949
1328	Caguas	Puerto Rico	949
1329	Ponce	Puerto Rico	983
1330	San Juan	Puerto Rico	716
1331	Trujillo Alto	Puerto Rico	612
1332	San Juan	Puerto Rico	976
1333	Carolina	Puerto Rico	949
1334	Bayamón	Puerto Rico	901
1335	Trujillo Alto	Puerto Rico	983
1336	Carolina	Puerto Rico	959
1337	Caguas	Puerto Rico	949
1338	Caguas	Puerto Rico	959
1339	Bayamón	Puerto Rico	716
1340	Bayamón	Puerto Rico	983
1341	Toa Baja	Puerto Rico	901
1342	San Juan	Puerto Rico	969
1343	Trujillo Alto	Puerto Rico	901
1344	Mayagüez	Puerto Rico	983
1345	Mayagüez	Puerto Rico	901
1346	Guaynabo	Puerto Rico	901
1347	Trujillo Alto	Puerto Rico	976
1348	Toa Baja	Puerto Rico	725
1349	Caguas	Puerto Rico	969
1350	Trujillo Alto	Puerto Rico	949
1351	Guaynabo	Puerto Rico	612
1352	Ponce	Puerto Rico	983
1353	Trujillo Alto	Puerto Rico	976
1354	Arecibo	Puerto Rico	983
1355	Bayamón	Puerto Rico	901
1356	Caguas	Puerto Rico	680
1357	Guaynabo	Puerto Rico	680
1358	Bayamón	Puerto Rico	725
1359	Arecibo	Puerto Rico	976
1360	Carolina	Puerto Rico	612
1361	Bayamón	Puerto Rico	969
1362	Carolina	Puerto Rico	959
1363	Trujillo Alto	Puerto Rico	725
1364	San Juan	Puerto Rico	959
1365	Mayagüez	Puerto Rico	949
1366	Bayamón	Puerto Rico	983
1367	Arecibo	Puerto Rico	725
1368	Guaynabo	Puerto Rico	983
1369	Toa Baja	Puerto Rico	969
1370	Caguas	Puerto Rico	612
1371	Guaynabo	Puerto Rico	725
1372	Mayagüez	Puerto Rico	983
1373	Carolina	Puerto Rico	969
1374	Guaynabo	Puerto Rico	976
1375	Ponce	Puerto Rico	725
1376	Caguas	Puerto Rico	612
1377	Carolina	Puerto Rico	976
1378	San Juan	Puerto Rico	612
1379	Arecibo	Puerto Rico	969
1380	Ponce	Puerto Rico	716
1381	Caguas	Puerto Rico	725
1382	Guaynabo	Puerto Rico	983
1383	Bayamón	Puerto Rico	901
1384	Ponce	Puerto Rico	901
1385	Carolina	Puerto Rico	959
1386	Bayamón	Puerto Rico	901
1387	Arecibo	Puerto Rico	949
1388	San Juan	Puerto Rico	901
1389	Bayamón	Puerto Rico	716
1390	Guaynabo	Puerto Rico	716
1391	Caguas	Puerto Rico	969
1392	San Juan	Puerto Rico	959
1393	Trujillo Alto	Puerto Rico	725
1394	Trujillo Alto	Puerto Rico	976
1395	Toa Baja	Puerto Rico	725
1396	Bayamón	Puerto Rico	680
1397	San Juan	Puerto Rico	725
1398	Caguas	Puerto Rico	976
1399	San Juan	Puerto Rico	716
1400	Carolina	Puerto Rico	680
1401	Toa Baja	Puerto Rico	983
1402	Guaynabo	Puerto Rico	680
1403	San Juan	Puerto Rico	716
1404	San Juan	Puerto Rico	983
1405	Carolina	Puerto Rico	983
1406	Caguas	Puerto Rico	976
1407	Bayamón	Puerto Rico	949
1408	Caguas	Puerto Rico	959
1409	Arecibo	Puerto Rico	969
1410	Arecibo	Puerto Rico	949
1411	Caguas	Puerto Rico	959
1412	Arecibo	Puerto Rico	716
1413	Mayagüez	Puerto Rico	976
1414	Trujillo Alto	Puerto Rico	901
1415	Toa Baja	Puerto Rico	959
1416	Toa Baja	Puerto Rico	716
1417	Arecibo	Puerto Rico	725
1418	Carolina	Puerto Rico	949
1419	Ponce	Puerto Rico	959
1420	Mayagüez	Puerto Rico	976
1421	Mayagüez	Puerto Rico	612
1422	Toa Baja	Puerto Rico	983
1423	San Juan	Puerto Rico	959
1424	Bayamón	Puerto Rico	949
1425	Trujillo Alto	Puerto Rico	725
1426	Bayamón	Puerto Rico	725
1427	San Juan	Puerto Rico	983
1428	Caguas	Puerto Rico	983
1429	Guaynabo	Puerto Rico	612
1430	Guaynabo	Puerto Rico	901
1431	Mayagüez	Puerto Rico	959
1432	Toa Baja	Puerto Rico	983
1433	Trujillo Alto	Puerto Rico	959
1434	Carolina	Puerto Rico	949
1435	Mayagüez	Puerto Rico	725
1436	Carolina	Puerto Rico	949
1437	Caguas	Puerto Rico	969
1438	Caguas	Puerto Rico	612
1439	Toa Baja	Puerto Rico	612
1440	Carolina	Puerto Rico	983
1441	Toa Baja	Puerto Rico	949
1442	Arecibo	Puerto Rico	983
1443	Trujillo Alto	Puerto Rico	725
1444	Arecibo	Puerto Rico	725
1445	Toa Baja	Puerto Rico	680
1446	Arecibo	Puerto Rico	976
1447	Carolina	Puerto Rico	680
1448	Caguas	Puerto Rico	716
1449	Carolina	Puerto Rico	969
1450	Carolina	Puerto Rico	959
1451	Carolina	Puerto Rico	983
1452	Mayagüez	Puerto Rico	680
1453	Arecibo	Puerto Rico	969
1454	Arecibo	Puerto Rico	680
1455	San Juan	Puerto Rico	969
1456	Bayamón	Puerto Rico	976
1457	Caguas	Puerto Rico	969
1458	Toa Baja	Puerto Rico	680
1459	Arecibo	Puerto Rico	969
1460	Carolina	Puerto Rico	969
1461	Caguas	Puerto Rico	969
1462	Caguas	Puerto Rico	612
1463	Ponce	Puerto Rico	983
1464	Arecibo	Puerto Rico	969
1465	Ponce	Puerto Rico	901
1466	San Juan	Puerto Rico	983
1467	San Juan	Puerto Rico	983
1468	Caguas	Puerto Rico	959
1469	Trujillo Alto	Puerto Rico	901
1470	Ponce	Puerto Rico	949
1471	Trujillo Alto	Puerto Rico	612
1472	Toa Baja	Puerto Rico	716
1473	Caguas	Puerto Rico	612
1474	Guaynabo	Puerto Rico	949
1475	Toa Baja	Puerto Rico	976
1476	Toa Baja	Puerto Rico	716
1477	Guaynabo	Puerto Rico	959
1478	San Juan	Puerto Rico	716
1479	Arecibo	Puerto Rico	959
1480	Arecibo	Puerto Rico	949
1481	Bayamón	Puerto Rico	983
1482	Ponce	Puerto Rico	959
1483	Caguas	Puerto Rico	612
1484	Toa Baja	Puerto Rico	959
1485	Mayagüez	Puerto Rico	716
1486	Trujillo Alto	Puerto Rico	680
1487	Carolina	Puerto Rico	901
1488	Toa Baja	Puerto Rico	959
1489	Toa Baja	Puerto Rico	976
1490	Toa Baja	Puerto Rico	983
1491	Carolina	Puerto Rico	716
1492	San Juan	Puerto Rico	969
1493	Ponce	Puerto Rico	725
1494	Caguas	Puerto Rico	716
1495	Toa Baja	Puerto Rico	969
1496	San Juan	Puerto Rico	716
1497	Caguas	Puerto Rico	959
1498	Toa Baja	Puerto Rico	612
1499	Guaynabo	Puerto Rico	680
1500	Ponce	Puerto Rico	680
1501	Caguas	Puerto Rico	901
1502	Carolina	Puerto Rico	716
1503	Carolina	Puerto Rico	983
1504	Bayamón	Puerto Rico	959
1505	Mayagüez	Puerto Rico	901
1506	Mayagüez	Puerto Rico	969
1507	Arecibo	Puerto Rico	680
1508	Guaynabo	Puerto Rico	976
1509	Bayamón	Puerto Rico	680
